Temperatura,Personas,Electrodomesticos,Consumo_kWh
26.3021679867325,5.0,5.0,46.127036831052635
20.217812371058685,2.0,7.0,35.17216635899042
29.427445391322358,4.0,17.0,70.64862531465458
,1.0,13.0,51.11812817748318
19.286600906706536,3.0,14.0,51.062668646336014
23.263632257086375,5.0,11.0,57.41878072368734
16.47874701479638,4.0,8.0,39.1338530458593
9.274115681802938,4.0,7.0,35.203125452337446
28.746150416766167,5.0,16.0,70.66758198263067
21.91146514889833,1.0,15.0,47.6760200001712
30.35037260673865,2.0,14.0,53.35804267836455
18.191027340018206,2.0,13.0,44.141597186794115
26.844954356236826,2.0,19.0,64.60414954137094
30.84038722325286,1.0,,54.65384076438433
19.191636442878696,2.0,6.0,32.26134285107295
13.388903862320774,2.0,14.0,41.235630636769294
22.14796686746316,2.0,10.0,44.26340932782547
25.01640714642636,4.0,17.0,64.68795495604995
16.856694140579297,3.0,6.0,37.74408139734027
,3.0,14.0,56.09918855130019
22.598150267952636,2.0,14.0,
27.824761009026425,4.0,10.0,54.076022826756926
11.262298185408026,1.0,13.0,31.99762616126729
,5.0,14.0,57.05429316052186
30.619061547809878,3.0,7.0,51.1341578730832
22.512694402061367,2.0,8.0,39.53204173468168
11.985932275933608,1.0,10.0,30.45313941840577
24.827664058458705,1.0,16.0,54.507349570234524
20.878691056100344,4.0,16.0,58.56398842643579
29.03709177635573,2.0,16.0,61.87869245998733
20.414014916452857,4.0,14.0,55.73361974038921
16.95726968620454,5.0,6.0,
27.4536547656731,3.0,15.0,
13.451938307213188,2.0,11.0,38.58159479272239
32.87945267529639,4.0,6.0,
,4.0,15.0,49.45891117031094
11.584774889821361,1.0,12.0,32.857345477570995
21.72160449355799,2.0,6.0,36.59868920884676
23.55515832581076,4.0,19.0,64.54011710397896
22.95566876994108,4.0,9.0,47.56354822787244
23.56135825746388,4.0,7.0,45.10161017512473
24.776893936245692,5.0,13.0,145.22450944105785
12.073808566038629,2.0,16.0,43.92608341902853
25.011206285167265,1.0,14.0,46.25034829073762
22.49294154650983,2.0,13.0,45.877828437658295
26.35853754852084,,9.0,42.982410025445766
21.62488345264009,4.0,17.0,56.224559573828756
19.544731374301858,4.0,11.0,47.51375126851203
18.938736232953026,2.0,16.0,48.784718213687
19.050597853489577,5.0,12.0,50.10127351883402
22.558398830586004,3.0,7.0,41.965448293645636
21.602473480268714,2.0,16.0,
18.327030208655295,2.0,11.0,36.79261388368361
18.88809020797587,4.0,6.0,42.5300164231762
30.766325384621695,1.0,8.0,42.13026993594356
27.77120623153317,5.0,6.0,49.397909372842065
32.87660213127229,5.0,8.0,
17.45601753957048,2.0,16.0,47.75164738585006
,1.0,17.0,52.06707041648954
22.978970897445656,4.0,17.0,59.21105313362378
21.63055386923336,4.0,8.0,45.64534450080214
30.063893247163673,2.0,19.0,65.86057736868982
18.206145812229263,4.0,6.0,35.8584933780937
35.15780596522923,5.0,18.0,75.4400690012346
23.339888360035157,4.0,12.0,53.09240104120001
22.29707499479943,3.0,6.0,111.66737157088946
24.48830451977762,1.0,10.0,39.97504263402774
12.434616789909638,4.0,6.0,34.62793099023861
22.358668079931032,4.0,9.0,47.76415342026197
19.74612777319818,4.0,11.0,47.78183569460925
24.60966915903655,4.0,17.0,63.376338668399455
19.013470240857906,1.0,5.0,27.355611799318446
32.075011615146394,1.0,19.0,62.675483466723435
24.89487811972601,2.0,20.0,61.12559669401469
19.38495980543056,1.0,,46.044911372009686
17.79980444967656,5.0,14.0,56.479009489682745
25.214083786685705,1.0,15.0,57.23698073787262
19.961911116048668,1.0,10.0,35.51942644145487
24.18712887861736,5.0,13.0,56.721559865856705
16.475975787792926,4.0,5.0,39.391036532004755
27.374743600608173,1.0,17.0,52.88031443834445
21.97647354706642,4.0,5.0,37.85807551410087
19.05196253336394,4.0,19.0,62.51146142019016
12.204999714384158,5.0,19.0,56.92396887303296
15.350248041197943,5.0,17.0,54.61835335327446
23.693086169112973,1.0,7.0,35.67190199220112
16.96542508034532,4.0,11.0,45.09102279128705
25.22420660223392,1.0,14.0,45.27278274984338
18.923330907601013,,,50.04118787310137
14.057140845517488,4.0,12.0,45.464133720877825
23.109723689523204,5.0,5.0,47.535228280845125
19.186488050961415,5.0,5.0,42.78147314240506
25.48395709338089,5.0,10.0,54.423452461417554
22.923807726991512,3.0,10.0,44.1789779705516
28.944437307176234,4.0,9.0,54.35323509025052
27.868357789414908,2.0,13.0,
20.698695023271213,5.0,7.0,47.555817908326176
18.136724140131143,5.0,7.0,44.60515038767447
17.330706708489316,2.0,11.0,38.77775357116414
19.78235569950361,3.0,14.0,48.90012854102491
14.180914209238649,1.0,18.0,45.71000634443263
21.109262302877852,5.0,16.0,59.425748062321546
15.9971627080524,2.0,13.0,42.57336036969812
27.972293744337488,5.0,15.0,
16.949969666131295,3.0,11.0,48.56980274074735
23.21502935370492,2.0,20.0,54.28042325023162
25.072639854669703,4.0,6.0,42.128055874166535
22.128672368980506,2.0,7.0,40.804259273180485
22.093931280600138,5.0,20.0,75.57882107714363
23.49450586304029,4.0,10.0,49.97938359121692
20.82741007006293,1.0,18.0,51.73446764180508
21.31832545739657,1.0,14.0,46.41708716213141
27.108992146414764,4.0,13.0,59.09056853452354
18.406000804175555,5.0,16.0,57.57612753403028
22.68517683999212,4.0,9.0,45.09761420127839
24.520758582044813,4.0,11.0,56.846233705946936
12.166675305551617,1.0,7.0,33.30360924549005
14.288967560165434,3.0,15.0,52.0744391308166
20.846512770438352,1.0,11.0,40.55060755166464
23.007223906422972,3.0,10.0,46.58935257654363
28.61121099434252,1.0,14.0,54.343502947903524
23.447191574321813,,6.0,32.27240305367904
12.251636987046655,3.0,20.0,52.45107812406626
6.880619569367061,5.0,20.0,59.11825614288165
22.485110918194046,5.0,8.0,49.859061896603244
23.447575644429808,4.0,10.0,46.20999628400637
24.195605103989774,2.0,14.0,46.62767139092293
30.222309572016876,1.0,13.0,47.682299784872534
18.78852667987008,4.0,14.0,50.325724844178986
26.90978662272449,2.0,10.0,42.96402981230438
24.858627929108998,2.0,20.0,60.9887357576571
16.802030899466068,3.0,,33.68329919828622
22.615656688075095,3.0,15.0,56.12411192693969
19.9438761842481,3.0,15.0,50.9260602702496
21.957365531140844,1.0,17.0,53.47229001127427
18.571720827838853,5.0,7.0,49.81358221240483
26.332995578637252,3.0,5.0,41.655075212119556
18.079801365894554,1.0,20.0,50.07496767106904
19.751968446948375,4.0,8.0,40.61132260782602
14.884741780852835,3.0,5.0,112.42641893880077
28.890221305071357,1.0,20.0,59.67874692310677
18.48765235889447,1.0,12.0,
19.21915255092707,3.0,6.0,38.422036359948066
20.525767603834637,2.0,17.0,52.72265148006575
28.257056660695135,3.0,12.0,58.21751864061821
17.926404021591154,3.0,5.0,36.83371805214232
30.383122069050668,4.0,19.0,69.6352263020685
19.179544915217864,3.0,17.0,54.23620573993736
,5.0,19.0,72.29888558274506
23.90605312492768,2.0,10.0,40.680675090979975
15.88092260465553,1.0,20.0,58.5760163884495
23.483192943607097,2.0,6.0,36.25306844721513
21.145242801333197,1.0,16.0,45.397479230612255
19.958573877985888,3.0,10.0,47.566960974740255
18.709565931373604,1.0,20.0,50.26088068031176
18.978490620578967,5.0,20.0,72.53581932898618
24.72100386108191,5.0,19.0,72.42099724027985
15.404114395966811,1.0,20.0,53.80540273178872
22.20608740843852,4.0,14.0,61.13231041047071
21.64882444132643,2.0,7.0,36.40333147264529
21.778287826947953,5.0,17.0,67.35526227300717
,2.0,11.0,43.09870539923793
21.746704508648445,2.0,7.0,144.6282517061775
18.00985393354893,1.0,16.0,45.87681128885462
20.495627599181585,5.0,13.0,55.15228292823895
24.017781053296947,4.0,6.0,45.980686683444155
17.256507449142898,1.0,5.0,
,4.0,,45.10850995338489
12.818406085557589,5.0,11.0,47.14970563655693
,3.0,7.0,37.186394223260514
15.72264807531885,2.0,18.0,53.397581869922845
20.004058125786187,4.0,12.0,46.608683656905974
,3.0,15.0,57.45104752891587
9.573146047390882,4.0,,47.96117385398342
12.413030043208055,5.0,18.0,59.429435721292705
16.0167802086672,2.0,8.0,35.74534750242754
27.20916597377471,1.0,20.0,58.561515229703396
18.260623889159138,,5.0,23.070626423608473
22.69332966133768,5.0,11.0,48.84396736213126
23.15243195778427,1.0,11.0,42.158236064473314
22.036648187621868,1.0,,43.337716535937865
26.1953056116097,4.0,12.0,56.66864632006416
24.663514745167934,2.0,18.0,53.172411481428554
37.08830349011001,3.0,14.0,67.36532614568269
22.199902492800334,4.0,13.0,57.7083981636502
20.652782977879433,5.0,12.0,
12.245448323078607,2.0,10.0,38.777421069863756
24.62215596589455,4.0,18.0,62.10660953124813
21.550032817887157,3.0,17.0,55.21833546390457
21.213920071016734,5.0,19.0,66.91518250693309
22.17829780797004,4.0,5.0,41.1683209033052
24.597456499279044,1.0,15.0,48.045356448438184
29.685891255238385,3.0,20.0,184.53485846529816
13.385456923655944,4.0,20.0,62.84001572867222
27.1232742497217,5.0,11.0,53.70800586026197
11.020378196464478,4.0,12.0,43.356334664329914
20.618190298801554,1.0,9.0,33.80390564151481
14.104285517680633,4.0,8.0,39.720209772560025
18.367605325038333,1.0,7.0,27.628432626959476
16.75722343269421,1.0,13.0,38.736643714089375
26.44228238648243,5.0,10.0,52.37334085060346
,2.0,9.0,44.84677891853574
14.481652345774753,1.0,13.0,37.59676111138124
18.993707713395683,,17.0,50.68921516100337
17.84888179171027,5.0,6.0,44.821733644620664
20.884679419629695,5.0,6.0,45.255083440351925
19.949984662762343,1.0,5.0,29.326721744289305
22.149478244626007,4.0,11.0,52.04862696371743
21.71393427535108,5.0,10.0,49.25781269269298
,1.0,16.0,57.36088520134816
22.78409041732804,3.0,8.0,41.07872784920196
24.847127873126635,2.0,14.0,53.0682400212225
20.872422559159773,4.0,11.0,53.90615308824769
19.715995155569843,3.0,15.0,55.89034158092788
21.705069706158874,4.0,16.0,60.54458302413181
19.23000997718428,5.0,13.0,49.74483158416721
21.20520074748931,2.0,9.0,40.21157209053961
29.601274726309022,4.0,7.0,48.37059635046124
24.82234191319234,3.0,14.0,58.526977531926875
27.40440995558491,5.0,5.0,46.22225190034356
18.789402219191402,4.0,17.0,55.639009510475006
,2.0,6.0,40.39126901685513
13.614249770385422,1.0,11.0,28.940386000295597
32.07490543615987,5.0,11.0,61.76645290479586
27.069260682932715,4.0,5.0,40.412810612693804
27.730545591475785,1.0,17.0,54.03606203931074
14.560971762735349,1.0,8.0,30.293902539455914
21.22723765305853,3.0,12.0,49.60004459689289
19.8459207511321,3.0,9.0,42.90922474474294
24.163193921371324,4.0,10.0,52.085207231395536
17.568241840299923,4.0,19.0,
15.358016339834155,3.0,20.0,57.33602857253921
26.46256187799236,,18.0,69.26860423983659
23.7372461058831,4.0,16.0,58.35240227736393
23.75266338672838,4.0,15.0,
24.121021930976156,3.0,18.0,61.463719560972145
24.46479190058278,5.0,14.0,63.362551997445486
22.98293835446807,1.0,8.0,41.10964229708152
,2.0,6.0,27.417378003251034
,2.0,12.0,43.08086029125876
23.627962636270933,3.0,,56.81175674044668
23.956036311889605,1.0,13.0,47.39086628427367
25.24728282704927,2.0,20.0,65.69966608968221
31.93690213752585,1.0,19.0,64.25214852595586
18.924427370951957,2.0,12.0,42.96364353498029
26.082602838165645,4.0,13.0,161.46385450162455
13.919941384264371,1.0,5.0,19.634665391831554
23.502664444881123,5.0,7.0,51.36933083104137
14.449864047294664,1.0,16.0,45.44931845150031
26.997955236399207,3.0,12.0,50.92353834735558
,5.0,18.0,57.058993572897705
27.352653903427722,5.0,9.0,57.97305595939452
21.304594822460064,1.0,19.0,52.34266658657143
5.110974782658801,,16.0,32.74186353704305
26.015944208963724,5.0,16.0,64.89054394403588
17.62940558282237,2.0,17.0,51.28450629485597
21.9988261404642,1.0,10.0,42.801344457542754
16.743465732043205,5.0,18.0,64.16538813030675
23.025211055319257,4.0,14.0,53.95910799642858
24.921699995699715,3.0,19.0,67.82840249710803
24.99205614490438,1.0,15.0,49.45125479222526
23.949527661404865,4.0,13.0,53.84566518080719
27.186619594158064,3.0,11.0,53.76139672161697
22.79214265459536,4.0,11.0,53.54722155963908
17.83365786373126,3.0,9.0,36.62434479267421
23.98023352486285,2.0,12.0,45.02774980282969
28.48973486116067,5.0,10.0,53.782889092801874
18.843925737941426,4.0,15.0,51.97188544319276
25.077481478784577,3.0,10.0,49.60170109352084
21.336975081615048,1.0,16.0,53.62598943974157
34.0439969955187,4.0,16.0,73.03070557324065
25.924270921744483,,7.0,37.153479259685305
19.784297003903887,4.0,5.0,41.332055404282286
22.385340796523174,3.0,15.0,53.60481673539902
12.292456964883089,2.0,16.0,40.93556890932732
24.594845471349174,5.0,6.0,50.42836281231992
16.496384008252367,3.0,7.0,
26.108484089156043,5.0,17.0,72.17779917874579
23.353223316633077,3.0,19.0,65.63334940588396
25.24421178850877,4.0,20.0,130.44760513398498
16.607221604447425,2.0,18.0,50.57306550449267
18.79746899323044,3.0,11.0,46.59443033537815
19.209166041863543,4.0,15.0,53.312337767456356
20.90225676426599,5.0,18.0,
17.679680654225017,3.0,7.0,44.243900948289514
22.776308241701543,2.0,13.0,48.38619232796375
23.428895030391473,3.0,11.0,46.94722675241595
28.970607927313264,3.0,16.0,63.90446637695617
20.888401631057604,4.0,5.0,41.543270289611534
21.127216972407524,2.0,6.0,36.747617181314055
18.730710122699378,4.0,14.0,57.1293941464795
11.587299922690946,2.0,8.0,28.020584694270525
27.02672096771407,1.0,18.0,58.42171972475982
28.23612412951165,4.0,17.0,63.350651992856506
23.199377941031553,4.0,19.0,63.7982753445878
23.486714610979927,4.0,15.0,58.419317541842
20.498077110382013,5.0,16.0,64.52446541573045
,1.0,17.0,51.950385578618146
25.40436686191478,5.0,17.0,67.35346118016228
,1.0,13.0,48.23078633000897
20.57280072601619,2.0,9.0,42.690201236211806
30.355257812055847,4.0,20.0,75.4687094582766
24.56245200789029,5.0,,61.79169405043404
25.382502430820807,3.0,10.0,47.225429861098654
19.41600583704659,3.0,6.0,36.62269172834652
23.07159240404816,1.0,17.0,48.22357560530087
27.07892833591981,4.0,15.0,59.867629368701536
27.207432183358897,2.0,20.0,65.96937735427854
25.663240442571652,5.0,18.0,69.44947244104003
21.51987077003031,4.0,20.0,68.1134272302541
26.280199636409055,2.0,19.0,59.690283994862696
28.589884897991574,1.0,7.0,35.5220514974751
24.499159311959477,2.0,13.0,48.11294537925915
25.158951732911678,5.0,13.0,55.254024090832644
29.324691740765026,3.0,12.0,58.87173812928354
22.47730145761483,4.0,15.0,56.4677446971062
19.94762174661156,5.0,8.0,46.22617784652289
25.01765125616839,2.0,14.0,152.26396000286144
21.078386214403537,4.0,15.0,54.67734574067014
30.119296471699236,1.0,10.0,43.61510781149997
26.407815645427952,3.0,7.0,44.477997973384554
30.2242804402457,,11.0,45.73253058006079
26.78830460262325,4.0,8.0,51.60675927381583
17.821306399493935,4.0,14.0,
18.421620213571057,4.0,10.0,41.25335490067214
17.01463957650727,4.0,20.0,60.54040517110817
24.72820794577997,5.0,10.0,
23.47373387646454,2.0,5.0,39.15375936109564
22.0171957336465,2.0,14.0,47.98436299094932
21.78384996853456,5.0,18.0,70.57055237525782
,2.0,15.0,54.56431921022041
36.39404198424226,2.0,13.0,59.11035559129573
16.783523940335556,3.0,8.0,
22.830989895102977,2.0,5.0,
18.468183567953204,,,163.8264928503849
18.82375515202842,2.0,8.0,35.8421394917219
,2.0,5.0,20.658619529962877
31.25000709923721,5.0,20.0,76.19557741923039
19.707100369648302,3.0,15.0,47.06539221871295
23.035463798578686,3.0,15.0,51.31242185237677
33.249367196948356,,13.0,61.126898928526764
20.603916474032392,4.0,13.0,47.54385193383168
24.988079751273247,4.0,14.0,59.98600516374994
20.3527035034537,1.0,12.0,39.523522491993795
19.758076614898496,4.0,18.0,61.54558536829262
22.34848747777952,2.0,16.0,48.240724809274056
27.69624192584542,1.0,,45.05823031487667
18.95303672757395,5.0,5.0,40.52713275947822
22.61075677220442,2.0,7.0,40.04043853305746
26.18791134836915,5.0,11.0,59.0162338922229
30.991975693982596,,20.0,69.34016698063091
22.285188227184385,5.0,19.0,67.05379502102822
15.305450766276554,1.0,10.0,36.55980417186954
13.45264945810462,4.0,5.0,34.266209444520015
26.608171867466538,5.0,7.0,47.19564197397046
16.546394721400965,5.0,20.0,67.0267406491592
23.888192072748055,3.0,17.0,64.63244647959003
24.14087831353629,,,38.59358201287605
20.788768603518562,3.0,20.0,60.27542853207994
22.0778468226621,1.0,5.0,32.56874573622213
24.59194644553576,3.0,14.0,
17.46053761340307,1.0,19.0,44.05668360772487
15.797215057365458,5.0,20.0,60.264312681034085
14.471051548763707,5.0,15.0,57.009507216004906
17.224117960060717,1.0,19.0,49.45763171324066
33.755982681062605,3.0,8.0,48.20143518175329
25.109426935154204,4.0,8.0,
29.633596816584195,5.0,14.0,
17.604872529814052,3.0,13.0,44.59348636889397
23.165960209446993,4.0,13.0,50.09113644646766
26.662073481668287,,9.0,49.363568652398925
28.125485503293575,3.0,10.0,52.01671843890498
29.593118479854738,2.0,10.0,45.00456419557091
30.671966086259037,5.0,16.0,74.69302180276568
24.44539048463549,1.0,13.0,48.44582432213189
18.034294210057393,4.0,17.0,56.847985997378245
17.84826311552234,1.0,12.0,34.75072092038812
19.86315747625781,,13.0,55.41814846422192
23.23909365881205,3.0,18.0,63.171324162526716
25.674594700067033,4.0,16.0,60.4867614986585
20.19539630594224,1.0,16.0,48.87599168289851
23.64166565026273,1.0,9.0,33.597124043257935
25.084372753741143,3.0,12.0,58.75268532108582
28.01696448128841,5.0,20.0,
21.84440992184041,1.0,16.0,48.976460479672355
15.34366033954593,5.0,6.0,41.806534098422
15.820929096915897,2.0,5.0,27.523196542885813
22.77428329328812,5.0,6.0,37.087345528160164
15.883068410398284,5.0,20.0,60.589843646212
23.253949392482006,3.0,15.0,112.41324143213862
14.337255569430772,1.0,11.0,30.85787791684492
24.71158219035326,3.0,11.0,50.44149048329175
22.531225624097164,2.0,15.0,55.24385798234218
18.121393594775434,5.0,10.0,45.85731117856327
27.584654882654707,1.0,16.0,55.995743775557315
13.61294054884517,2.0,20.0,48.49683553820064
25.329618655301264,2.0,5.0,38.062315130604496
24.588787366444688,1.0,10.0,41.93144565256209
25.773437304314417,4.0,20.0,133.4651598804715
17.096603979180756,1.0,9.0,31.877829414575086
23.46467843639477,2.0,,41.11640762617559
15.473151298516365,2.0,19.0,
24.679968330177182,1.0,20.0,53.49065851089887
13.648915524748302,5.0,5.0,33.30309631076354
22.98386470148767,3.0,13.0,52.83804288838831
17.44122579686172,5.0,19.0,63.85310259894581
22.32754395346414,5.0,19.0,71.59486538726719
14.036564916468794,1.0,16.0,
23.61825074614108,3.0,17.0,57.645059255380616
18.612560809203387,3.0,11.0,
16.321570191585693,5.0,14.0,51.92527306611294
17.191691783876728,4.0,14.0,53.69877222686346
17.60532989727837,4.0,13.0,41.396008204651345
25.197516444326517,4.0,6.0,44.37908040626092
20.064006448394217,2.0,5.0,32.48120368044738
32.60146557562621,4.0,14.0,65.44580469128562
15.428560742719899,2.0,14.0,43.70550456509347
24.07438237600451,5.0,,53.890544254005384
34.007628348369856,5.0,15.0,
16.852791017467123,2.0,9.0,37.23904690016715
23.497271419004754,1.0,20.0,56.0050523082098
27.045079354537485,4.0,11.0,56.3141959827961
21.050750029455074,5.0,7.0,45.890968973285894
25.40073817272325,1.0,10.0,42.83154110349434
28.090973519240155,5.0,11.0,60.94810873628555
18.818869797907244,2.0,18.0,177.81951327911253
32.29855320373972,2.0,7.0,46.174867688774086
18.272691344358876,3.0,7.0,170.9381546228371
18.626302002545618,1.0,19.0,53.388091891743635
23.474984172909572,2.0,,37.901750009215284
23.41208120467889,3.0,18.0,60.95594904703777
18.170329399224464,3.0,13.0,50.708841891251204
24.075219970575898,2.0,13.0,50.33767002840035
33.83495356953591,2.0,13.0,58.73763005848153
21.109335989118506,1.0,13.0,46.718697452500294
19.55305876757422,1.0,6.0,24.543590521507262
23.192016068832206,5.0,5.0,46.62133905169745
18.070163686963326,5.0,13.0,56.435041044497396
22.633753604828897,4.0,20.0,67.96906074383502
,1.0,20.0,61.60845196644394
20.402082610169593,4.0,12.0,56.154801628668345
20.887547858092795,2.0,13.0,48.18411846366558
15.88695231112318,1.0,19.0,49.168954005246135
,1.0,16.0,47.034807590428045
26.54463195571444,2.0,8.0,43.932583908905904
25.722686079011403,2.0,13.0,52.64598479301723
14.953857532425197,5.0,7.0,38.67756628004024
25.480817811343925,5.0,16.0,63.367902669679815
14.674118167535552,1.0,7.0,29.590972985030906
22.693756077389782,3.0,11.0,47.867788155841275
25.844251347469147,3.0,17.0,63.104086142333365
14.09595334256401,5.0,11.0,
24.590184376797865,1.0,,39.39117700387467
22.211169488555296,3.0,15.0,52.3665012503022
28.452671509406088,3.0,7.0,44.043754135828166
9.628115566743423,5.0,19.0,54.28924390038437
23.80082014687007,5.0,14.0,60.209813892719815
28.858452918067204,5.0,5.0,51.12448276976565
24.42518758813248,1.0,5.0,31.90260425339194
16.121469770170687,4.0,10.0,46.552630253958
14.392905926370332,5.0,7.0,34.291330890529466
16.710987915548593,4.0,10.0,40.438621859380305
21.610842452875193,3.0,,50.00455137832548
28.006554878504044,4.0,15.0,65.56028790131018
25.785917216381126,3.0,14.0,54.498142868780704
29.886915210546928,4.0,6.0,47.618866409939656
20.826530974595112,2.0,12.0,
26.74617200804825,3.0,9.0,44.92065099295436
26.645073951697896,2.0,15.0,59.585384214349865
22.16656033660348,4.0,20.0,61.20718336482938
21.684462286815172,4.0,14.0,62.73714570043675
23.337661092013686,3.0,12.0,44.1687993831814
23.280063508380994,3.0,17.0,55.75503258874634
33.30495044515689,1.0,14.0,56.14130953214125
16.613886279864968,2.0,14.0,
15.979426049177928,2.0,12.0,34.33959488624076
,1.0,13.0,41.862479198939546
22.37614791782577,2.0,15.0,
21.06763969296032,,9.0,51.94582606998224
24.16455194393241,2.0,6.0,43.49289610205735
26.003223155282285,2.0,11.0,43.62803229540685
20.085018759887948,5.0,17.0,58.48539053980497
15.33189112216559,1.0,5.0,21.547213432928466
20.93672490529397,2.0,18.0,47.69306684952058
19.407263297544553,3.0,15.0,51.79390096588829
13.179169578255186,4.0,20.0,62.69122617535278
24.648434331067843,2.0,6.0,38.33061053101361
22.609875494423566,2.0,10.0,46.205005292503564
19.59827509310609,4.0,6.0,39.20946376455022
26.646909933313076,2.0,10.0,46.9354050654219
24.69572356168577,2.0,13.0,48.74540120034187
18.19330991959105,4.0,16.0,
26.023359351715506,3.0,9.0,49.11412837166146
24.08033842961872,5.0,9.0,49.36577949817033
15.287043707597554,1.0,6.0,28.559221156185057
19.824369093157067,5.0,19.0,67.23087621023106
19.925936193351113,,20.0,55.31072720700405
24.644249122524087,2.0,5.0,38.221609153284106
24.474671130833567,1.0,18.0,52.94174919592447
18.28641482580376,4.0,8.0,43.30930184417616
18.173773788600837,1.0,15.0,46.44060984302038
15.752733300309261,1.0,15.0,41.57623334790204
27.695195097150368,5.0,13.0,60.27380641764
29.97369323365455,3.0,15.0,60.45458759548609
25.042736679796015,2.0,17.0,59.62484384309634
29.67129599569423,3.0,19.0,70.10540048370059
22.34985099027595,5.0,7.0,42.172428977234716
19.20291009077057,3.0,18.0,57.01788785885045
,2.0,9.0,38.16452200561782
20.394048261493182,,20.0,53.51897460031963
20.931835691658325,5.0,11.0,57.023230571243346
24.172450591653586,3.0,14.0,149.05926070626538
,5.0,16.0,69.0169694846744
31.61221752107197,5.0,17.0,75.65826890143632
13.64287245972223,2.0,7.0,30.820335543047772
,2.0,15.0,54.27404688848976
19.51380619996157,4.0,14.0,56.409531701614256
25.213259917033973,3.0,7.0,49.51731622584468
19.948376467076795,,14.0,59.49363400277554
24.48518038530937,3.0,19.0,61.485581954154625
19.748526914859603,1.0,16.0,50.039653542976424
21.15336353928823,4.0,10.0,42.881162388434426
30.489899908388047,5.0,5.0,49.28503679427137
24.518719816032117,2.0,11.0,43.523844419897856
20.1603065506514,3.0,19.0,61.12656848638924
,4.0,19.0,64.32424502134428
18.863336564766204,2.0,19.0,53.19679054448909
27.64960130386301,3.0,19.0,68.76435770433068
22.39152503154324,2.0,,37.27977774464407
22.267632109847245,5.0,15.0,61.69745403504394
25.532454026085144,1.0,5.0,31.185130999057126
,5.0,12.0,56.894846185462065
18.31680009769871,2.0,14.0,45.95613637753735
24.60853108218431,4.0,10.0,54.453306315850526
18.51861566839569,1.0,15.0,
,2.0,9.0,35.654626390424376
27.55511974697419,3.0,14.0,58.38494862889802
20.795937961453312,5.0,8.0,42.67034517781606
13.240789628371642,,10.0,38.60547306435135
,5.0,20.0,54.96736008701102
29.167666845849066,,18.0,
24.270645270779873,4.0,19.0,63.55713548510674
,3.0,10.0,153.4473771122669
24.706393141396326,4.0,15.0,58.65994534248139
22.101028770402245,5.0,18.0,67.57131966461043
21.87931940018159,2.0,20.0,59.05791010569781
,4.0,13.0,44.91855882637394
21.645890306316304,5.0,18.0,65.3071387405115
24.243583163693515,1.0,12.0,42.58542914329098
12.116557844215528,2.0,19.0,50.87085258800627
24.354626217358998,4.0,17.0,63.148208647062965
,5.0,17.0,60.82083293431043
19.058403045547095,3.0,20.0,56.03103388290095
20.881218700818987,2.0,6.0,32.15996701887703
20.447389345732756,4.0,18.0,60.79670811155584
20.212808432223525,4.0,20.0,58.030059424584564
20.194242197999554,2.0,18.0,50.89850866533616
17.46812187620909,3.0,11.0,43.99506771933066
,2.0,19.0,54.56311745006038
18.180484358549098,5.0,16.0,55.724469839120715
19.97707356851143,1.0,9.0,32.4243523445999
27.54398438742937,4.0,5.0,43.36849401060973
17.624058734352477,3.0,9.0,33.192321943769045
19.394631715404135,,9.0,44.39707102960655
33.23457298765546,4.0,,50.94391142585559
,3.0,10.0,43.80803490163489
21.208763471729377,5.0,20.0,68.38069616275801
29.233812976257273,3.0,7.0,47.02269531554975
22.94183932975327,3.0,7.0,40.1142416907022
,4.0,16.0,
30.342498088310105,4.0,5.0,47.12320314923265
17.00981961485639,1.0,17.0,45.16127345139989
,5.0,11.0,56.11491045786764
19.481737861716944,3.0,13.0,46.42417109403821
25.52917329461242,1.0,6.0,40.597187292031656
21.1106943344616,5.0,7.0,42.86103737370226
21.20598939827756,5.0,16.0,54.6481764883123
25.30237538700265,3.0,,51.14158631034322
15.522006021176118,5.0,17.0,55.963998634766206
23.823119306486007,4.0,6.0,47.82007065831755
18.78412864490823,2.0,9.0,36.056810715463236
20.07734873962059,1.0,19.0,53.4015134762623
24.573751859152306,4.0,11.0,52.92597076656336
,5.0,19.0,63.71774285653045
17.773907684368666,2.0,11.0,38.595846103287876
16.484700427357275,3.0,,37.644519117512814
19.148877187164832,2.0,15.0,44.16278532284876
18.228261473051624,5.0,9.0,46.90186289357663
23.992635567852506,2.0,18.0,58.62044276756788
26.811444873076407,1.0,12.0,50.62871284147635
28.54765460609515,2.0,8.0,46.4030690682684
21.20700511395608,3.0,19.0,58.74141591089253
16.248226449907573,2.0,14.0,45.37327389077165
,3.0,14.0,55.542184420554854
17.841504936748017,1.0,19.0,50.65428744372965
22.437605233581735,3.0,5.0,30.96829303705145
19.251419554247168,1.0,7.0,34.50413044576326
18.82131604576277,1.0,13.0,
20.084324243478786,5.0,15.0,59.85992629119262
22.42554646363611,4.0,18.0,65.25384247735032
25.997918621705765,2.0,14.0,52.70826515543756
19.464424039492286,2.0,6.0,35.93301050448709
19.221008306260057,2.0,8.0,38.46999448573998
12.647372724073435,4.0,11.0,40.628476956739114
14.261193743553179,2.0,14.0,42.664400960064064
28.314453285892522,2.0,6.0,41.80712714813628
23.700747152488336,2.0,14.0,48.8455614309536
,4.0,5.0,
23.091663002307477,4.0,8.0,42.696094356450004
23.664924339184324,2.0,13.0,48.234439924801
